Customer ID,First Name,Last Name,Email Address,,Address,City,Country
11749,EDUARDO,JACKSON,eduardo10@adventure-works.com,,Brunnenstr 422,Frankfurt am Main,Germany
11750,LATOYA,SHE,latoya0@adventure-works.com,,Rotthäuser Weg 511,Stuttgart,Germany
11751,VICTORIA,GONZALES,victoria63@adventure-works.com,,Am Karlshof 8200,Hamburg,Germany
11752,LAUREN,BRYANT,lauren64@adventure-works.com,,Holzstr 6444,Salzgitter,Germany
11753,FELICIA,ORTEGA,felicia20@adventure-works.com,,Am Grossen Dern 982,Hamburg,Germany
11754,JANET,ORTEGA,janet27@adventure-works.com,,Conesweg 49,Kiel,Germany
11755,WILLIE,PAL,willie31@adventure-works.com,,Krönerweg 9249,Hannover,Germany
11756,LINDA,ORTEGA,linda37@adventure-works.com,,Auf Der Steige 1000,Berlin,Germany
11757,VINCENT,CAI,vincent21@adventure-works.com,,Wallstr 244,Saarbrücken,Germany
11758,COLIN,YUAN,colin30@adventure-works.com,,Roßstr 9938,Eilenburg,Germany
11759,DAWN,NATH,dawn42@adventure-works.com,,Pappelallee 19,Dresden,Germany
11760,MELODY,MORENO,melody7@adventure-works.com,,Karl Liebknecht str 399,Berlin,Germany
11761,EDGAR,MEHTA,edgar15@adventure-works.com,,Brunnenstr 9511,Berlin,Germany
11762,RANDALL,GOMEZ,randall2@adventure-works.com,,Knaackstr 7,Paderborn,Germany
11763,ROSS,FERNANDEZ,ross15@adventure-works.com,,Alderstr 1849,Braunschweig,Germany
11764,JESSIE,RAMOS,jessie36@adventure-works.com,,Kurfürstenstr 74,Poing,Germany
11765,MARC,TORRES,marc15@adventure-works.com,,Königsteiner Straße 449,Leipzig,Germany
11766,CANDACE,RAMAN,candace12@adventure-works.com,,Buergermeister-ulrich-str 3000,Augsburg,Germany
11767,MEAGAN,MADAN,meagan8@adventure-works.com,,Postfach 55 00 00,Frankfurt,Germany
11768,CLAYTON,NARA,clayton34@adventure-works.com,,Helsenbergbogen 6,Ascheim,Germany
11769,HALEY,HERNANDEZ,haley53@adventure-works.com,,Buergermeister-ulrich-str 9500,Augsburg,Germany
11770,PETER,NARA,peter21@adventure-works.com,,Erftplatz 22,Sulzbach Taunus,Germany
11771,ISAAC,RIVERA,isaac16@adventure-works.com,,Viktoria-Luise-Platz 475,München,Germany
11772,CAMERON,MOORE,cameron48@adventure-works.com,,9920 Picketts Line Road,Newport News,United States
11773,GAVIN,DIAZ,gavin20@adventure-works.com,,855 East Main Avenue,Zeeland,United States
11774,EMMA,SANCHEZ,emma25@adventure-works.com,,2532 Fairgrounds Road,West Kingston,United States
11775,SIERRA,ROBERTS,sierra3@adventure-works.com,,6900 William Richardson Ct.,South Bend,United States
11776,SETH,MITCHELL,seth38@adventure-works.com,,99 Edgewater Drive,Norwood,United States
11777,MIRANDA,LONG,miranda9@adventure-works.com,,Attn: Accounts Payable,Melville,United States
11778,HALEY,HENDERSON,haley24@adventure-works.com,,225 Hyde Rd,Farmington,United States
11779,SARAH,JACKSON,sarah14@adventure-works.com,,6 Cotton Road,Nashua,United States
11780,JESSICA,ALEXANDER,jessica43@adventure-works.com,,5998 E Lorain,Oberlin,United States
11781,CARLOS,GRAY,carlos7@adventure-works.com,,Corporate Ofc A/p,Chantilly,United States
11782,BARBARA,JAI,barbara42@adventure-works.com,,58 Teed Drive,Randolph,United States
11783,SARA,MITCHELL,sara37@adventure-works.com,,63 Badgers Island West,Kittery,United States
11784,JOSE,TURNER,jose42@adventure-works.com,,9963 Tresser Blvd.,Stamford,United States
11785,THEODORE,DIAZ,theodore3@adventure-works.com,,P.O. Box 9005,Endicott,United States
11786,IAN,MURPHY,ian82@adventure-works.com,,Saltonstall Parkway,East Haven,United States
11787,JERRY,NATH,jerry20@adventure-works.com,,123 Union Square South,New York,United States
11788,DESTINY,JAMES,destiny43@adventure-works.com,,42522 Northrupp,Fort Wayne,United States
11789,BAILEY,PHILLIPS,bailey27@adventure-works.com,,675 East Ave.,Warwick,United States
11790,TIMOTHY,GONZALEZ,timothy34@adventure-works.com,,77993 Mentor Ave.,Mentor,United States
11791,CHASE,MORGAN,chase13@adventure-works.com,,9920 North Telegraph Rd.,Pontiac,United States
11792,ALEXIA,PERRY,alexia7@adventure-works.com,,46460 West Oaks Drive,Novi,United States
11793,XAVIER,ROGERS,xavier87@adventure-works.com,,997000 Telegraph Rd.,Southfield,United States
11794,LAUREN,ROSS,lauren51@adventure-works.com,,25850 Post Road,Westport,United States
11795,NICOLE,THOMAS,nicole11@adventure-works.com,,9975 Union St.,Waterbury,United States
11796,ISABEL,JENKINS,isabel7@adventure-works.com,,7505 Commercial Dr.,New Hartford,United States
11797,DEVIN,COLEMAN,devin44@adventure-works.com,,89950 Castleton Corner,Indianapolis,United States
11798,BRENDAN,CHANDE,brendan13@adventure-works.com,,99200 Dixwell Ave.,Hamden,United States
11799,JESSIE,WANG,jessie7@adventure-works.com,,630 Oldgate Lane,Milford,United States
11800,JENNIFER,BAKER,jennifer19@adventure-works.com,,25264 E. 260th,Euclid,United States
11801,AARON,SHARMA,aaron30@adventure-works.com,,225200 Miles Ave.,North Randall,United States
11802,MADISON,TAYLOR,madison9@adventure-works.com,,399700 John R. Rd.,Madison Heights,United States
11803,JAN,HERNANDEZ,jan15@adventure-works.com,,6789 Warren Road,Westland,United States
11804,HALEY,TURNER,haley44@adventure-works.com,,42500 South Franklin Street,Michigan City,United States
11805,RICHARD,GREEN,richard25@adventure-works.com,,2533 Eureka Rd.,Southgate,United States
11806,JENNIFER,STEWART,jennifer52@adventure-works.com,,250000 Eight Mile Road,Detroit,United States
11807,LUCAS,BAKER,lucas48@adventure-works.com,,6405 Erie Blvd. Hills Plaza,De Witt,United States
11808,JAMES,PARKER,james57@adventure-works.com,,Great Northern Mall Hwy4 & Rt. 31,Clay,United States
11809,JUAN,GRAY,juan16@adventure-works.com,,250 E. County Line Rd.,Indianapolis,United States
11810,ANTONIO,WASHINGTON,antonio13@adventure-works.com,,6225 Glenway Ave.,Cincinnati,United States
11811,ABIGAIL,BROOKS,abigail22@adventure-works.com,,998 Forest Road,Saginaw,United States
11812,ANDREW,RODRIGUEZ,andrew27@adventure-works.com,,99800 Tittabawasee Rd.,Saginaw,United States
11813,MARY,PATTERSON,mary40@adventure-works.com,,25192 Princeton Rd.,Springdale,United States
11814,DALTON,MORGAN,dalton84@adventure-works.com,,678 Eastman Ave.,Midland,United States
11815,HANNAH,PATTERSON,hannah33@adventure-works.com,,New Castle Plaza,New Castle,United States
11816,JOE,TORRES,joe35@adventure-works.com,,Woodbury Commons,Central Valley,United States
11817,MORGAN,MILLER,morgan29@adventure-works.com,,Indiana Factory Shops,Daleville,United States
11818,DANIEL,GARCIA,daniel8@adventure-works.com,,Horizon Outlet Center,Holland,United States
11819,JOSE,LAL,jose23@adventure-works.com,,Washington Square Ii,Indianapolis,United States
11820,KATELYN,LOPEZ,katelyn45@adventure-works.com,,Regency Hilltop Shopping Cntr,Virginia Beach,United States
11821,AUSTIN,JOHNSON,austin40@adventure-works.com,,Ames Plaza,Saugus,United States
11822,ROHINTON,WADIA,rohinton1@adventure-works.com,,The Corner Shopping Center,Falls Church,United States
11823,MORGAN,TURNER,morgan3@adventure-works.com,,Horizon Outlet Center,Monroe,United States
11824,JILL,MARTIN,jill6@adventure-works.com,,Leesburg Premium Outlet Centre,Leesburg,United States
11825,AIMEE,SHE,aimee17@adventure-works.com,,Tree Plaza,Braintree,United States
11826,JESSIE,ALONSO,jessie6@adventure-works.com,,Granite State Marketplace,Hooksett,United States
11827,SARA,BAKER,sara43@adventure-works.com,,Redford Plaza,Redford,United States
11828,KATHERINE,MARTINEZ,katherine88@adventure-works.com,,Walnut Hill Plaza,Woonsocket,United States
11829,SOPHIA,CAMPBELL,sophia5@adventure-works.com,,Consumer Square,Cheektowaga,United States
11830,TAYLOR,GARCIA,taylor63@adventure-works.com,,Adirondack Factory Outlet,Lake George,United States
11831,CHRISTIAN,ROSS,christian18@adventure-works.com,,Buckeye Factory Shops,Burbank,United States
11832,ZOE,MURPHY,zoe13@adventure-works.com,,Wrentham Village,Wrentham,United States
11833,OSCAR,PRICE,oscar9@adventure-works.com,,Lake Region Factory Outlet,Tilton,United States
11834,FERNANDO,FLORES,fernando55@adventure-works.com,,Cherry Grove Plaza,Cincinnati,United States
11835,ELIJAH,RUSSELL,elijah21@adventure-works.com,,Johnny Appleseed Shop.center,Mansfield,United States
11836,GARRETT,TRAVERS,garrett9@adventure-works.com,,Spring Meadows Place,Holland,United States
11837,HALEY,ALEXANDER,haley38@adventure-works.com,,Westside Plaza,Nashua,United States
11838,JUSTIN,RODRIGUEZ,justin48@adventure-works.com,,Stateline Plaza,Plaistow,United States
11839,TYLER,BROWN,tyler9@adventure-works.com,,Pyramid Mall,Ithaca,United States
11840,JULIAN,PATTERSON,julian12@adventure-works.com,,Logansport Mall,Logansport,United States
11841,SEAN,NELSON,sean41@adventure-works.com,,Dansk Square,Kittery,United States
11842,JUSTIN,WILSON,justin38@adventure-works.com,,Port Huron,Port Huron,United States
11843,CHRISTY,NARA,christy34@adventure-works.com,,Kensington Valley Shops,Howell,United States
11844,MICHELE,ALVAREZ,michele39@adventure-works.com,,Polaris Town Center,Columbus,United States
11845,NATALIE,JONES,natalie71@adventure-works.com,,Green Acres Mall,Valley Stream,United States
11846,SAVANNAH,REED,savannah18@adventure-works.com,,Connecticut Post Mall,Milford,United States
11847,CASSIDY,DIAZ,cassidy23@adventure-works.com,,Indian Mound Mall,Heath,United States
11848,JOSHUA,LEWIS,joshua23@adventure-works.com,,Amity Plaza,New Haven,United States
11849,FAITH,REED,faith36@adventure-works.com,,2251 Elliot Avenue,Seattle,United States
11850,BROOKE,RAMIREZ,brooke7@adventure-works.com,,3207 S Grady Way,Renton,United States
11851,JADA,MITCHELL,jada23@adventure-works.com,,99300 223rd Southeast,Bothell,United States
11852,KYLE,RUSSELL,kyle15@adventure-works.com,,259826 Russell Rd. South,Kent,United States
11853,GRACE,JONES,grace2@adventure-works.com,,35525-9th Street Sw,Puyallup,United States
11854,JASON,MITCHELL,jason40@adventure-works.com,,640 South 994th St. W.,Billings,United States
11855,CHRISTIAN,WALKER,christian44@adventure-works.com,,25300 Biddle Road,Medford,United States
11856,SETH,HERNANDEZ,seth26@adventure-works.com,,Gateway,Portland,United States
11857,ISABELLA,YOUNG,isabella56@adventure-works.com,,Great Northwestern,North Bend,United States
11858,JORDAN,COLEMAN,jordan2@adventure-works.com,,Washington Square,Portland,United States
11860,NICOLE,WALKER,nicole23@adventure-works.com,,258101 Nw Evergreen Parkway,Beaverton,United States
11861,KATHERINE,CARTER,katherine58@adventure-works.com,,253950 N.E. 178th Place,Woodinville,United States
11862,OLIVIA,PETERSON,olivia40@adventure-works.com,,755 Nw Grandstand,Issaquah,United States
11863,JESSICA,WOOD,jessica26@adventure-works.com,,22571 South 2500 East,Idaho Falls,United States
11864,ELIZABETH,THOMPSON,elizabeth19@adventure-works.com,,257700 Ne 76th Street,Redmond,United States
11865,CHLOE,RIVERA,chloe54@adventure-works.com,,25102 Springwater,Wenatchee,United States
11866,LUCAS,SCOTT,lucas46@adventure-works.com,,Bldg. 9n/99298,Redmond,United States
11867,NATHANIEL,JAMES,nathaniel0@adventure-works.com,,4251 First Avenue,Seattle,United States
11868,JESSICA,PETERSON,jessica17@adventure-works.com,,558 S 6th St,Klamath Falls,United States
11869,KAITLYN,ADAMS,kaitlyn13@adventure-works.com,,994 Sw Cherry Park Rd,Troutdale,United States
11870,JILLIAN,GARCIA,jillian15@adventure-works.com,,25718 Se Sunnyside Rd,Clackamas,United States
11871,DALTON,BENNETT,dalton46@adventure-works.com,,567 Sw Mcloughlin Blvd,Milwaukie,United States
11872,FAITH,PATTERSON,faith9@adventure-works.com,,490 Ne 4th St,Renton,United States
11873,RYAN,ZHANG,ryan27@adventure-works.com,,15 East Main,Port Orchard,United States
11874,ADRIAN,BELL,adrian15@adventure-works.com,,3025 E Waterway Blvd,Shelton,United States
11875,JONATHAN,BROWN,jonathan54@adventure-works.com,,7990 Ocean Beach Hwy.,Longview,United States
11876,MADISON,WHITE,madison13@adventure-works.com,,2345 West Spencer Road,Lynnwood,United States
11877,ALEXIS,DIAZ,alexis45@adventure-works.com,,1050 Oak Street,Seattle,United States
11878,CHRISTINE,NARA,christine12@adventure-works.com,,4927 S Meridian Ave Ste D,Puyallup,United States
11879,EDGAR,SAI,edgar6@adventure-works.com,,25915 140th Ave Ne,Bellevue,United States
11880,MELISSA,SANCHEZ,melissa40@adventure-works.com,,3307 Evergreen Blvd,Washougal,United States
11881,RICHARD,MITCHELL,richard30@adventure-works.com,,2507 Pacific Ave S,Tacoma,United States
11882,PATRICK,STEWART,patrick27@adventure-works.com,,67 Rainer Ave S,Renton,United States
11883,HANNAH,ANDERSON,hannah9@adventure-works.com,,750 Lakeway Dr,Bellingham,United States
11884,LATOYA,SHEN,latoya2@adventure-works.com,,2528 Meridian E,Puyallup,United States
11885,KURT,SHARMA,kurt9@adventure-works.com,,48995 Evergreen Wy.,Everett,United States
11886,KATELYN,PARKER,katelyn30@adventure-works.com,,25111 228th St Sw,Bothell,United States
11887,JOSEPH,WHITE,joseph19@adventure-works.com,,2583 Se 272nd St,Kent,United States
11888,AARON,ROSS,aaron3@adventure-works.com,,409 S. Main Ste. 25,Ellensburg,United States
11889,BLAKE,PATTERSON,blake58@adventure-works.com,,2502 Evergreen Ste E,Everett,United States
11890,WHITNEY,LOPEZ,whitney15@adventure-works.com,,755 W Washington Ave Ste D,Sequim,United States
11891,JAMIE,LIANG,jamie20@adventure-works.com,,44606 N Division St,Spokane,United States
11892,JULIO,ORTEGA,julio23@adventure-works.com,,2550 Ne Sandy Blvd,Portland,United States
11893,ORLANDO,CARLSON,orlando18@adventure-works.com,,2540 Dell Range Blvd,Cheyenne,United States
11894,ANN,GONZALEZ,ann23@adventure-works.com,,765 Delridge Way Sw,Seattle,United States
11895,DUSTIN,CHANDER,dustin16@adventure-works.com,,4781 Highway 95,Sandpoint,United States
11896,FRANK,CARLSON,frank26@adventure-works.com,,4210 E Sprague Ave,Spokane,United States
11897,ORLANDO,ASHE,orlando5@adventure-works.com,,Valley Mall,Union Gap,United States
11898,ANGELA,HENDERSON,angela7@adventure-works.com,,S Sound Ctr Suite 25300,Lacey,United States
11899,BRENDA,PEREZ,brenda25@adventure-works.com,,Southgate Mall,Missoula,United States
11900,BYRON,CARLSON,byron12@adventure-works.com,,Medford,Medford,United States
11901,STACY,ALVAREZ,stacy6@adventure-works.com,,Heritage Mall,Albany,United States
11902,DREW,PAL,drew13@adventure-works.com,,Lewis County Mall,Chehalis,United States
11903,KATE,RAJI,kate18@adventure-works.com,,755 Columbia Ctr Blvd,Kennewick,United States
11904,KAYLEE,COOK,kaylee18@adventure-works.com,,Lancaster Mall,Salem,United States
11905,ISAIAH,RAMIREZ,isaiah6@adventure-works.com,,Lewiston Mall,Lewiston,United States
11906,GABRIELLA,SANDERS,gabriella1@adventure-works.com,,Three Rivers Mall,Kelso,United States
11907,SARAH,GARCIA,sarah18@adventure-works.com,,Eastridge Mall,Casper,United States
11908,RAFAEL,TANG,rafael27@adventure-works.com,,Holiday Village Mall,Great Falls,United States
11909,NICHOLE,SHE,nichole0@adventure-works.com,,2526a Tri-Lake Blvd Ne,Kirkland,United States
11910,JACLYN,ZHENG,jaclyn21@adventure-works.com,,Frontier Mall,Cheyenne,United States
11911,RACHAEL,KAPOOR,rachael1@adventure-works.com,,White Mountain Mall,Rock Springs,United States
11912,RACHAEL,SAI,rachael5@adventure-works.com,,3390 South 23rd St.,Tacoma,United States
11913,REBECCA,ROBINSON,rebecca3@adventure-works.com,,3250 South Meridian,Puyallup,United States
11914,MEAGAN,RANA,meagan11@adventure-works.com,,2255 254th Avenue Se,Albany,United States
11915,PHILIP,CARLSON,philip17@adventure-works.com,,705 SE Mall Parkway,Everett,United States
11916,JOE,RANA,joe14@adventure-works.com,,700 Se Sunnyside Road,Clackamas,United States
11917,ROY,SANZ,roy40@adventure-works.com,,North 93270 Newport Highway,Spokane,United States
11918,KAYLEE,HILL,kaylee35@adventure-works.com,,25708 Dell Range Blvd.,Cheyenne,United States
11919,WARREN,ANDERSEN,warren2@adventure-works.com,,No. 60 Bellis Fair Parkway,Bellingham,United States
11920,ADRIENNE,GOMEZ,adrienne1@adventure-works.com,,950 Gateway Street,Springfield,United States
11921,GILBERT,ZHU,gilbert11@adventure-works.com,,250775 SW Hillsdale Hwy,Beaverton,United States
11922,JAMES,DAVIS,james80@adventure-works.com,,9905 Three Rivers Drive,Kelso,United States
11923,SARAH,BRYANT,sarah42@adventure-works.com,,225 South 314th Street,Federal Way,United States
11924,IAN,LONG,ian50@adventure-works.com,,7009 Sw Hall Blvd.,Tigard,United States
11925,ASHLEE,JAI,ashlee18@adventure-works.com,,99295 S.e. Tualatin Valley_hwy.,Hillsboro,United States
11926,EDUARDO,FOSTER,eduardo60@adventure-works.com,,79945 Corporate Center Drive,Miami,United States
11927,NICOLE,MURPHY,nicole32@adventure-works.com,,3333 Micro Drive,Millington,United States
11929,VIRGINIA,GONZALEZ,virginia21@adventure-works.com,,1 Corporate Center Drive,Miami,United States
11930,JACLYN,NARA,jaclyn40@adventure-works.com,,100 Fifth Drive,Millington,United States
11931,MARCUS,ADAMS,marcus34@adventure-works.com,,2525 Electrics Blvd.,Huntsville,United States
11932,ELIZABETH,COLEMAN,elizabeth35@adventure-works.com,,2550 High Street,La Vergne,United States
11933,MATHEW,RUBIO,mathew17@adventure-works.com,,Po Box 08050,Nashville,United States
11934,JUSTIN,SHAN,justin27@adventure-works.com,,Po Box 2257,Greensboro,United States
11935,JESSICA,TAYLOR,jessica56@adventure-works.com,,One Equinox Way,Sunrise,United States
11936,HUNTER,CLARK,hunter51@adventure-works.com,,2561 Nw 8410th Avenue,Miami,United States
11937,DEVIN,PEREZ,devin35@adventure-works.com,,8525 Nw 17th St.,Miami,United States
11938,SETH,ALEXANDER,seth67@adventure-works.com,,9876 Fruitville Rd,Sarasota,United States
11939,KEVIN,WASHINGTON,kevin16@adventure-works.com,,42500 West Park Drive,Atlanta,United States
11940,TYLER,MILLER,tyler11@adventure-works.com,,6055 Shawnee Industrial Way,Suwanee,United States
11941,ADAM,ROBERTS,adam34@adventure-works.com,,Tom Morris,Millington,United States
11942,GEORGE,GONZALEZ,george25@adventure-works.com,,C/O Arrow Electronics,Memphis,United States
11943,DAWN,HUANG,dawn7@adventure-works.com,,Park North Business Center,Clarkston,United States
11944,RACHAEL,RODRIGUEZ,rachael18@adventure-works.com,,23456 Calumet St,Clearwater,United States
11945,DENNIS,HUANG,dennis7@adventure-works.com,,"6555 Quince Road, Suite 2025",Memphis,United States
11946,BRANDY,SAUNDERS,brandy6@adventure-works.com,,2025 Greenwood Ct,Mcdonough,United States
11947,JENNY,ZHENG,jenny21@adventure-works.com,,83995 South Dixie Highway,Miami,United States
11948,TASHA,XU,tasha5@adventure-works.com,,39950 Airport Blvd.,Mobile,United States
11949,JULIA,BROOKS,julia63@adventure-works.com,,3990 Silas Creek Parkway,Winston-Salem,United States
11950,JORDAN,CARTER,jordan39@adventure-works.com,,956k North Wesleyan Blvd.,Rocky Mount,United States
11951,LACEY,HUANG,lacey18@adventure-works.com,,656 Cox Creek Pkwy.,Florence,United States
11952,DOROTHY,ROBINSON,dorothy3@adventure-works.com,,25050 S. Columbia Ave,Campbellsville,United States
11953,COURTNEY,WRIGHT,courtney16@adventure-works.com,,2545 N.W. 107th Ave.,Miami,United States
11954,JOSEPH,GARCIA,joseph23@adventure-works.com,,8789 S.W. 2517 Ave.,Kendall,United States
11955,GABRIEL,GREEN,gabriel45@adventure-works.com,,825 Coral Way,Miami,United States
11956,ALEXANDRIA,SANDBERG,alexandria27@adventure-works.com,,650 E Altamonte Dr,Altamonte Springs,United States
11957,COURTNEY,HERNANDEZ,courtney14@adventure-works.com,,25631 Florida Mall Ave.,Orlando,United States
11958,DYLAN,LAL,dylan28@adventure-works.com,,770 South Point Dr,Memphis,United States
11959,ELIZABETH,DAVIS,elizabeth9@adventure-works.com,,7725 Luddington Lane,Birmingham,United States
11960,ANA,GRIFFIN,ana19@adventure-works.com,,790 Shelbyville Road,Saint Matthews,United States
11961,ANNE,ALVAREZ,anne5@adventure-works.com,,4496 Barnes Crossing Rd.,Tupelo,United States
11962,ALEXANDRA,ROBERTS,alexandra47@adventure-works.com,,78025 E. Mercy Island Cswy,Merritt Island,United States
11964,SHARON,SALAVARIA,sharon4@adventure-works.com,,574 Atlanta Highway,Montgomery,United States
11965,KATIE,SHE,katie3@adventure-works.com,,5230a Hwy. 2553,Hixson,United States
11966,RAFAEL,BLACK,rafael44@adventure-works.com,,25800 Gallitin Rd.,Nashville,United States
11967,LATASHA,MUNOZ,latasha7@adventure-works.com,,830 Highway 499 So,Mcdonough,United States
11968,KELSEY,BECKER,kelsey19@adventure-works.com,,99842 White Mill East,Decatur,United States
11969,RANDY,XU,randy14@adventure-works.com,,Turfway Retail Center,Florence,United States
11970,BAILEY,COLLINS,bailey22@adventure-works.com,,25 Myrtle Beach,Myrtle Beach,United States
11971,AMANDA,ADAMS,amanda58@adventure-works.com,,Parkway City Mall,Huntsville,United States
11972,KATHERINE,WILLIAMS,katherine73@adventure-works.com,,Factory Stores Of America,Crossville,United States
11973,CAROLINE,BARNES,caroline5@adventure-works.com,,Fort Henry Mall,Kingsport,United States
11974,RANDY,SUN,randy15@adventure-works.com,,Carolina Factory Shops,Gaffney,United States
11975,DESTINY,GARCIA,destiny16@adventure-works.com,,Edgewater Mall,Biloxi,United States
11976,AUDREY,RAMOS,audrey19@adventure-works.com,,Highland Lakes Shopping Ctr.,Orlando,United States
11977,BONNIE,JAI,bonnie17@adventure-works.com,,Grand Central Place,Somerset,United States
11978,JACKSON,WASHINGTON,jackson15@adventure-works.com,,Silver Sands Factory Outlet,Destin,United States
11979,CHRISTOPHER,JOHNSON,christopher25@adventure-works.com,,West Georgia Commons,La Grange,United States
11980,KIMBERLY,RICHARDSON,kimberly13@adventure-works.com,,Peachtree Mall,Columbus,United States
11981,ALEXANDRIA,HOWARD,alexandria33@adventure-works.com,,University Plaza,Tampa,United States
11982,ALEXANDRA,FOSTER,alexandra37@adventure-works.com,,Flagler Park Plaza,Miami,United States
11983,CHERYL,ORTEGA,cheryl24@adventure-works.com,,Market Square Shopping Center,Lakeland,United States
11984,ALEX,CAMPBELL,alex35@adventure-works.com,,Fsa Outlet Center,Nashville,United States
11985,MELANIE,HUGHES,melanie27@adventure-works.com,,Newport Shopping Center,Newport,United States
11986,MAX,ALVAREZ,max5@adventure-works.com,,Factory Stores Of America,Smithfield,United States
11987,DIANE,VAZQUEZ,diane19@adventure-works.com,,Peach Festival Outlet,Byron,United States
11988,KATHRYN,CHAPMAN,kathryn14@adventure-works.com,,Belz Factory Outlet,Orlando,United States
11989,KARA,ANAND,kara20@adventure-works.com,,Horizon Outlet Center,Vero Beach,United States
11990,JOANNA,VAZQUEZ,joanna13@adventure-works.com,,Hilton Head Factory Outlets No. 25,Bluffton,United States
11991,FREDERICK,MARTINEZ,frederick14@adventure-works.com,,Bay Area Outlet Mall,Clearwater,United States
11992,TONYA,CHANDE,tonya14@adventure-works.com,,Gulfport Factory Shops,Gulfport,United States
11993,ROSA,WANG,rosa1@adventure-works.com,,Belz Factory Outlet,Pigeon Forge,United States
11994,LEAH,HU,leah16@adventure-works.com,,Savannah Festival Outlet,Savannah,United States
11995,KELVIN,CARSON,kelvin11@adventure-works.com,,Mall Of Memphis,Memphis,United States
11996,VERONICA,SRINI,veronica9@adventure-works.com,,Foothills Mall,Maryville,United States
11997,KRISTINA,KAPOOR,kristina1@adventure-works.com,,"Dadeland Mall, Space 25090",Miami,United States
11998,DONNA,SHARMA,donna9@adventure-works.com,,DeSouth Square,Bradenton,United States
11999,JOHNNY,SHAN,johnny11@adventure-works.com,,32525 Hollywood Blvd.,Hollywood,United States
12000,ASHLEY,RUSSELL,ashley47@adventure-works.com,,7700 Green Road,Raleigh,United States
12001,SHANNON,YANG,shannon5@adventure-works.com,,20500 S.W. 2512th Ave,Miami,United States
12002,ADRIANA,LOPEZ,adriana17@adventure-works.com,,9935 Robert C Daniel Jr Parkway,Augusta,United States
12003,AUDREY,MUNOZ,audrey8@adventure-works.com,,99535 Dallas Highway,Marietta,United States
12004,JARROD,SURI,jarrod0@adventure-works.com,,254075 Biscayne Blvd.,North Miami Beach,United States
12005,GILBERT,SHEN,gilbert23@adventure-works.com,,42525 Austell Road,Austell,United States
12006,RICHARD,BLUE,richard59@adventure-works.com,,6333 Cloverleaf Parkway,Kannapolis,United States
12007,SHANNON,SUN,shannon12@adventure-works.com,,8520 University City Blvd,Charlotte,United States
12008,SHARON,YUAN,sharon13@adventure-works.com,,482505 Warm Springs Blvd.,Fremont,United States
12009,ANN,MARTINEZ,ann22@adventure-works.com,,39933 Mission Oaks Blvd,Camarillo,United States
12010,MAX,SERRANO,max16@adventure-works.com,,5420 West 22500 South,Salt Lake City,United States
12011,MORGAN,JOHNSON,morgan24@adventure-works.com,,60025 Bollinger Canyon Road,San Ramon,United States
12012,MONICA,SCHMIDT,monica11@adventure-works.com,,9992 Whipple Rd,Union City,United States
12013,KAYLA,LEWIS,kayla20@adventure-works.com,,Corporate Office,El Segundo,United States
12014,DEVIN,SANDERS,devin65@adventure-works.com,,25001 Montague Expressway,Milpitas,United States
12015,JACOB,WHITE,jacob11@adventure-works.com,,4460 Newport Center Drive,Newport Beach,United States
12016,MEREDITH,SERRANO,meredith40@adventure-works.com,,2575 West 2700 South,Salt Lake City,United States
12017,DAVID,SIMMONS,david48@adventure-works.com,,70259 West Sunnyview Ave,Visalia,United States
12018,DEVIN,HENDERSON,devin43@adventure-works.com,,60750 San Clemente,Hayward,United States
12019,GABRIELLE,COX,gabrielle10@adventure-works.com,,Receiving,Fullerton,United States
12020,OLIVIA,ROGERS,olivia27@adventure-works.com,,22555 Paseo De Las Americas,San Diego,United States
12021,DEBORAH,YUAN,deborah11@adventure-works.com,,Incom Sports Center,Ontario,United States
12022,JOSE,WRIGHT,jose56@adventure-works.com,,"C/O Starpak, Inc.",Greeley,United States
12023,FERNANDO,JOHNSON,fernando2@adventure-works.com,,5967 W Las Positas Blvd,Pleasanton,United States
12024,SAMUEL,EDWARDS,samuel32@adventure-works.com,,25600 E St Andrews Pl,Santa Ana,United States
12025,LOGAN,DIAZ,logan22@adventure-works.com,,6756 Mowry,Newark,United States
12026,LUCAS,FLORES,lucas60@adventure-works.com,,25472 Marlay Ave,Fontana,United States
12027,HALEY,WOOD,haley21@adventure-works.com,,77 Beale Street,San Francisco,United States
12028,SARAH,LEWIS,sarah23@adventure-works.com,,910 Main Street.,Sparks,United States
12029,DAMIEN,HU,damien16@adventure-works.com,,2500 N Serene Blvd,El Segundo,United States
12030,ANA,WASHINGTON,ana12@adventure-works.com,,5650 West 88th Ave.,Westminster,United States
12031,LOGAN,JAI,logan5@adventure-works.com,,9700 Sisk Road,Modesto,United States
12032,TYLER,TAYLOR,tyler17@adventure-works.com,,789 West Alameda,Westminster,United States
12033,KRISTEN,GUO,kristen15@adventure-works.com,,54254 Pacific Ave.,Stockton,United States
12034,JULIAN,LONG,julian11@adventure-works.com,,25136 Jefferson Blvd.,Culver City,United States
12035,GERALD,PRASAD,gerald39@adventure-works.com,,99000 S. Avalon Blvd. Suite 750,Carson,United States
12036,SUMMER,LOPEZ,summer14@adventure-works.com,,72502 Eastern Ave.,Bell Gardens,United States
12037,PATRICIA,CHAPMAN,patricia7@adventure-works.com,,2560 E. Newlands Dr,Fernley,United States
12038,GEORGE,VANCE,george10@adventure-works.com,,630 N. Capitol Ave.,San Jose,United States
